timestamp,community_kw,pm25,temp,rhum,wspd,pres,hour,dow,is_weekend,lag_1,lag_2,lag_3,lag_4,pred_kw
2013-07-14 07:30:00,206.70664654798088,27.8,20.5,71.0,8.5,1024.45,7,6,1,148.5912550418569,180.12653713151929,210.5230588850837,148.90843044296935,220.20589074501197
2013-07-14 07:45:00,189.95085430839,28.700000000000003,20.75,70.0,8.05,1024.475,7,6,1,206.70664654798088,148.5912550418569,180.12653713151929,210.5230588850837,240.1193757617613
2013-07-14 08:00:00,251.0709817488291,29.6,21.0,69.0,7.6,1024.5,8,6,1,189.95085430839,206.70664654798088,148.5912550418569,180.12653713151929,224.40001347748375
2013-07-14 08:15:00,289.4269309406521,28.85,21.5,67.0,7.05,1024.5,8,6,1,251.0709817488291,189.95085430839,206.70664654798088,148.5912550418569,309.5363123608206
2013-07-14 08:30:00,377.0622024269168,28.1,22.0,65.0,6.5,1024.5,8,6,1,289.4269309406521,251.0709817488291,189.95085430839,206.70664654798088,351.40357292235177
2013-07-14 08:45:00,327.4237797576968,27.35,22.5,63.0,5.95,1024.5,8,6,1,377.0622024269168,289.4269309406521,251.0709817488291,189.95085430839,379.4712118877648
2013-07-14 09:00:00,373.1315834602208,26.6,23.0,61.0,5.4,1024.5,9,6,1,327.4237797576968,377.0622024269168,289.4269309406521,251.0709817488291,389.2663381481461
2013-07-14 09:15:00,371.04449362244895,25.025,23.5,60.0,5.95,1024.45,9,6,1,373.1315834602208,327.4237797576968,377.0622024269168,289.4269309406521,400.3729693642288
2013-07-14 09:30:00,306.7996837374692,23.450000000000003,24.0,59.0,6.5,1024.4,9,6,1,371.04449362244895,373.1315834602208,327.4237797576968,377.0622024269168,396.90487742279805
2013-07-14 09:45:00,305.6559874196254,21.875,24.5,58.0,7.05,1024.35,9,6,1,306.7996837374692,371.04449362244895,373.1315834602208,327.4237797576968,332.2822581540452
2013-07-16 07:00:00,209.6676768068021,21.3,20.0,64.0,0.0,1023.5,7,1,0,167.36177584024475,216.43427219426584,176.56313356164384,166.21916834291187,205.9542919894172
2013-07-16 07:15:00,716.4841432057057,21.725,20.25,63.0,0.9,1023.55,7,1,0,209.6676768068021,167.36177584024475,216.43427219426584,176.56313356164384,536.9185097859902
2013-07-16 07:30:00,421.5909883786848,22.15,20.5,62.0,1.8,1023.6,7,1,0,716.4841432057057,209.6676768068021,167.36177584024475,216.43427219426584,458.7410962773928
2013-07-16 07:45:00,405.746837585034,22.575,20.75,61.0,2.7,1023.65,7,1,0,421.5909883786848,716.4841432057057,209.6676768068021,167.36177584024475,509.1152725351055
2013-07-16 08:00:00,504.01151629818594,23.0,21.0,60.0,3.6,1023.7,8,1,0,405.746837585034,421.5909883786848,716.4841432057057,209.6676768068021,536.3525923333717
2013-07-16 08:15:00,433.0239660323588,22.96746987951808,21.5,58.25,2.7,1023.675,8,1,0,504.01151629818594,405.746837585034,421.5909883786848,716.4841432057057,524.7305512940476
2013-07-16 08:30:00,343.121677345713,22.934939759036144,22.0,56.5,1.8,1023.65,8,1,0,433.0239660323588,504.01151629818594,405.746837585034,421.5909883786848,443.09921199157793
2013-07-16 08:45:00,417.06692921492913,22.90240963855421,22.5,54.75,0.8999999999999999,1023.625,8,1,0,343.121677345713,433.0239660323588,504.01151629818594,405.746837585034,455.5277736152146
2013-07-16 09:00:00,390.269957477169,22.86987951807229,23.0,53.0,0.0,1023.6,9,1,0,417.06692921492913,343.121677345713,433.0239660323588,504.01151629818594,701.1158305622562
2013-07-16 09:15:00,344.62635247747744,22.83734939759036,23.5,51.5,0.9,1023.55,9,1,0,390.269957477169,417.06692921492913,343.121677345713,433.0239660323588,478.123179125975
2013-07-16 09:30:00,407.7892517006802,22.804819277108432,24.0,50.0,1.8,1023.5,9,1,0,344.62635247747744,390.269957477169,417.06692921492913,343.121677345713,428.4647377284215
2013-07-16 09:45:00,406.9229047619048,22.772289156626503,24.5,48.5,2.7,1023.45,9,1,0,407.7892517006802,344.62635247747744,390.269957477169,417.06692921492913,422.561807252703
2013-07-16 10:00:00,345.02403401360544,22.739759036144576,25.0,47.0,3.6,1023.4,10,1,0,406.9229047619048,407.7892517006802,344.62635247747744,390.269957477169,381.77060960865737
2013-07-16 10:15:00,384.12403713151934,22.70722891566265,25.5,45.0,3.6,1023.35,10,1,0,345.02403401360544,406.9229047619048,407.7892517006802,344.62635247747744,432.4660570981355
2013-07-16 10:30:00,416.9239022108844,22.674698795180724,26.0,43.0,3.6,1023.3,10,1,0,384.12403713151934,345.02403401360544,406.9229047619048,407.7892517006802,436.4046333873208
2013-07-16 10:45:00,625.3520932463075,22.642168674698794,26.5,41.0,3.6,1023.25,10,1,0,416.9239022108844,384.12403713151934,345.02403401360544,406.9229047619048,554.3034323667681
2013-07-16 11:00:00,390.5442824087657,22.60963855421687,27.0,39.0,3.6,1023.2,11,1,0,625.3520932463075,416.9239022108844,384.12403713151934,345.02403401360544,486.3002698217237
2013-07-16 11:15:00,319.33434402360103,22.57710843373494,27.5,36.5,3.6,1023.1,11,1,0,390.5442824087657,625.3520932463075,416.9239022108844,384.12403713151934,374.5405850394106
2013-07-16 11:30:00,173.62616850907028,22.54457831325301,28.0,34.0,3.6,1023.0,11,1,0,319.33434402360103,390.5442824087657,625.3520932463075,416.9239022108844,298.27660458188814
2013-07-16 11:45:00,151.99389774904216,22.512048192771083,28.5,31.5,3.6,1022.9,11,1,0,173.62616850907028,319.33434402360103,390.5442824087657,625.3520932463075,239.4708493400681
2013-07-16 12:00:00,213.9442428652968,22.47951807228916,29.0,29.0,3.6,1022.8,12,1,0,151.99389774904216,173.62616850907028,319.33434402360103,390.5442824087657,219.17179894450044
2013-07-16 12:15:00,191.4435232279693,22.44698795180723,29.0,29.5,4.05,1022.75,12,1,0,213.9442428652968,151.99389774904216,173.62616850907028,319.33434402360103,217.04316454299664
2013-07-16 12:30:00,148.93003576864538,22.4144578313253,29.0,30.0,4.5,1022.7,12,1,0,191.4435232279693,213.9442428652968,151.99389774904216,173.62616850907028,175.8884108812662
2013-07-16 12:45:00,199.1463587328767,22.38192771084337,29.0,30.5,4.95,1022.65,12,1,0,148.93003576864538,191.4435232279693,213.9442428652968,151.99389774904216,236.36062535069595
2013-07-16 13:00:00,209.60964224794,22.349397590361445,29.0,31.0,5.4,1022.6,13,1,0,199.1463587328767,148.93003576864538,191.4435232279693,213.9442428652968,214.41367779943653
2013-07-16 13:15:00,158.01724496008453,22.31686746987952,29.0,30.5,4.95,1022.55,13,1,0,209.60964224794,199.1463587328767,148.93003576864538,191.4435232279693,163.23635776576043
2013-07-16 13:30:00,168.64159674329505,22.28433734939759,29.0,30.0,4.5,1022.5,13,1,0,158.01724496008453,209.60964224794,199.1463587328767,148.93003576864538,171.85697420402124
2013-07-16 13:45:00,211.2281788432268,22.251807228915663,29.0,29.5,4.050000000000001,1022.45,13,1,0,168.64159674329505,158.01724496008453,209.60964224794,199.1463587328767,216.02859417015756
2013-07-16 14:00:00,188.5948117816092,22.219277108433737,29.0,29.0,3.6,1022.4,14,1,0,211.2281788432268,168.64159674329505,158.01724496008453,209.60964224794,186.92780190091156
2013-07-16 14:15:00,150.16574980974124,22.186746987951807,29.25,29.0,2.7,1022.325,14,1,0,188.5948117816092,211.2281788432268,168.64159674329505,158.01724496008453,163.1516100807266
2013-07-16 14:30:00,197.9653371385084,22.15421686746988,29.5,29.0,1.8,1022.25,14,1,0,150.16574980974124,188.5948117816092,211.2281788432268,168.64159674329505,235.39091407320203
2013-07-16 14:45:00,208.1260220700152,22.12168674698795,29.75,29.0,0.8999999999999999,1022.175,14,1,0,197.9653371385084,150.16574980974124,188.5948117816092,211.2281788432268,252.38718306647732
2013-07-16 15:00:00,162.86308307746813,22.089156626506025,30.0,29.0,0.0,1022.1,15,1,0,208.1260220700152,197.9653371385084,150.16574980974124,188.5948117816092,181.8930153011722
2013-07-16 15:15:00,161.5572538497875,22.05662650602409,30.0,29.0,1.35,1022.025,15,1,0,162.86308307746813,208.1260220700152,197.9653371385084,150.16574980974124,184.57816199326143
2013-07-16 15:30:00,211.305079073867,22.02409638554217,30.0,29.0,2.7,1021.95,15,1,0,161.5572538497875,162.86308307746813,208.1260220700152,197.9653371385084,229.7907403621258
2013-07-16 15:45:00,196.1896245143745,21.99156626506024,30.0,29.0,4.050000000000001,1021.875,15,1,0,211.305079073867,161.5572538497875,162.86308307746813,208.1260220700152,193.96551808994928
2013-07-16 16:00:00,150.34674735458665,21.95903614457832,30.0,29.0,5.4,1021.8,16,1,0,196.1896245143745,211.305079073867,161.5572538497875,162.86308307746813,157.03683919418506
2013-07-16 16:15:00,191.3193067528736,21.926506024096387,29.5,32.25,8.65,1021.725,16,1,0,150.34674735458665,196.1896245143745,211.305079073867,161.5572538497875,199.2722531705204
2013-07-16 16:30:00,314.2516206896552,21.893975903614457,29.0,35.5,11.9,1021.65,16,1,0,191.3193067528736,150.34674735458665,196.1896245143745,211.305079073867,323.52098311285783
2013-07-16 16:45:00,286.9209793103448,21.86144578313253,28.5,38.75,15.15,1021.575,16,1,0,314.2516206896552,191.3193067528736,150.34674735458665,196.1896245143745,480.6818164681994
2013-07-16 17:00:00,984.631674917336,21.8289156626506,28.0,42.0,18.4,1021.5,17,1,0,286.9209793103448,314.2516206896552,191.3193067528736,150.34674735458665,823.3174627689292
2013-07-16 17:15:00,863.4849326976066,21.796385542168675,27.75,43.5,18.4,1021.525,17,1,0,984.631674917336,286.9209793103448,314.2516206896552,191.3193067528736,760.6378214772991
2013-07-16 17:30:00,286.38193793103454,21.763855421686745,27.5,45.0,18.4,1021.55,17,1,0,863.4849326976066,984.631674917336,286.9209793103448,314.2516206896552,562.4482000069577
2013-07-16 17:45:00,219.7607847222222,21.73132530120482,27.25,46.5,18.4,1021.575,17,1,0,286.38193793103454,863.4849326976066,984.631674917336,286.9209793103448,310.27826980461447
2013-07-16 18:00:00,408.38692413793103,21.69879518072289,27.0,48.0,18.4,1021.6,18,1,0,219.7607847222222,286.38193793103454,863.4849326976066,984.631674917336,418.4617609323502
2013-07-16 18:15:00,326.4716016060463,21.666265060240963,26.75,48.75,18.4,1021.6,18,1,0,408.38692413793103,219.7607847222222,286.38193793103454,863.4849326976066,521.7200315635791
2013-07-16 18:30:00,305.55387469645456,21.63373493975904,26.5,49.5,18.4,1021.6,18,1,0,326.4716016060463,408.38692413793103,219.7607847222222,286.38193793103454,427.6929606153737
2013-07-16 18:45:00,244.21230344827583,21.601204819277108,26.25,50.25,18.4,1021.6,18,1,0,305.55387469645456,326.4716016060463,408.38692413793103,219.7607847222222,318.5809787278964
2013-07-16 19:00:00,267.0191597222222,21.56867469879518,26.0,51.0,18.4,1021.6,19,1,0,244.21230344827583,305.55387469645456,326.4716016060463,408.38692413793103,399.9207274616736
2013-07-16 19:15:00,2122.905684931507,21.53614457831325,25.75,51.75,17.049999999999997,1021.675,19,1,0,267.0191597222222,244.21230344827583,305.55387469645456,326.4716016060463,1469.8284427903036
2013-07-16 19:30:00,2110.5634899328857,21.50361445783133,25.5,52.5,15.7,1021.75,19,1,0,2122.905684931507,267.0191597222222,244.21230344827583,305.55387469645456,1777.6883790680308
2013-07-16 19:45:00,822.2590781012176,21.4710843373494,25.25,53.25,14.35,1021.825,19,1,0,2110.5634899328857,2122.905684931507,267.0191597222222,244.21230344827583,1101.1154528221384
2013-07-16 20:00:00,1251.969141483766,21.43855421686747,25.0,54.0,13.0,1021.9,20,1,0,822.2590781012176,2110.5634899328857,2122.905684931507,267.0191597222222,1285.3060847854524
2013-07-16 20:15:00,325.4006812739464,21.406024096385543,24.75,53.0,12.55,1022.075,20,1,0,1251.969141483766,822.2590781012176,2110.5634899328857,2122.905684931507,521.2310609339443
2013-07-16 20:30:00,324.32060996168576,21.373493975903614,24.5,52.0,12.1,1022.25,20,1,0,325.4006812739464,1251.969141483766,822.2590781012176,2110.5634899328857,388.2481648792077
2013-07-16 20:45:00,180.172969348659,21.340963855421688,24.25,51.0,11.65,1022.425,20,1,0,324.32060996168576,325.4006812739464,1251.969141483766,822.2590781012176,301.9131098916317
2013-07-16 21:00:00,208.17952413793105,21.30843373493976,24.0,50.0,11.2,1022.6,21,1,0,180.172969348659,324.32060996168576,325.4006812739464,1251.969141483766,232.3039097957372
2013-07-16 21:15:00,237.95294444444443,21.27590361445783,23.75,50.75,8.399999999999999,1022.625,21,1,0,208.17952413793105,180.172969348659,324.32060996168576,325.4006812739464,248.6337550345459
2013-07-16 21:30:00,214.524524137931,21.243373493975906,23.5,51.5,5.6,1022.65,21,1,0,237.95294444444443,208.17952413793105,180.172969348659,324.32060996168576,217.74380018208237
2013-07-16 21:45:00,186.28756666666663,21.210843373493976,23.25,52.25,2.8000000000000007,1022.675,21,1,0,214.524524137931,237.95294444444443,208.17952413793105,180.172969348659,204.85208529164493
2013-07-16 22:00:00,239.8744947318008,21.17831325301205,23.0,53.0,0.0,1022.7,22,1,0,186.28756666666663,214.524524137931,237.95294444444443,208.17952413793105,264.6997079700151
2013-07-16 22:15:00,236.2485187739464,21.14578313253012,23.0,52.25,1.9,1022.775,22,1,0,239.8744947318008,186.28756666666663,214.524524137931,237.95294444444443,243.69900074849429
2013-07-16 22:30:00,174.77365397509578,21.1132530120482,23.0,51.5,3.8,1022.85,22,1,0,236.2485187739464,239.8744947318008,186.28756666666663,214.524524137931,207.0353664915573
2013-07-16 22:45:00,206.6694634888438,21.080722891566264,23.0,50.75,5.699999999999999,1022.925,22,1,0,174.77365397509578,236.2485187739464,239.8744947318008,186.28756666666663,219.8649603322677
2013-07-16 23:00:00,257.0973724137931,21.04819277108433,23.0,50.0,7.6,1023.0,23,1,0,206.6694634888438,174.77365397509578,236.2485187739464,239.8744947318008,258.1003159049514
2013-07-21 17:15:00,1177.742250745573,21.325,24.75,54.75,16.6,1017.4,17,6,1,600.3224816795685,344.4146594594594,313.57197297297296,278.81472984810364,1051.0486496169565
2013-07-21 17:30:00,988.784942680936,21.95,24.5,55.5,16.6,1017.3,17,6,1,1177.742250745573,600.3224816795685,344.4146594594594,313.57197297297296,924.5897705718764
2013-07-21 17:45:00,560.241450708633,22.575,24.25,56.25,16.6,1017.2,17,6,1,988.784942680936,1177.742250745573,600.3224816795685,344.4146594594594,742.3564847146456
2013-07-21 18:00:00,484.82206081081085,23.2,24.0,57.0,16.6,1017.1,18,6,1,560.241450708633,988.784942680936,1177.742250745573,600.3224816795685,584.8069337965504
2013-07-21 18:15:00,560.5730472972971,23.5,23.5,58.75,16.6,1017.125,18,6,1,484.82206081081085,560.241450708633,988.784942680936,1177.742250745573,659.2754436864554
