,community_kw,pm25,temp,rhum,wspd,pres,prcp
2013-04-26 01:30:00,376.7373797510119,9.65,12.0,74.0,16.75,1017.3,
2013-04-26 01:45:00,428.7905177523064,9.875,11.5,75.0,18.625,1017.35,
2013-04-26 02:00:00,356.6537065511136,10.1,11.0,76.0,20.5,1017.4,
2013-04-26 02:15:00,471.3267162269202,9.6,10.5,77.5,20.5,1017.35,
2013-04-26 02:30:00,372.4757271393563,9.1,10.0,79.0,20.5,1017.3,
2013-04-26 02:45:00,397.0173513186096,8.6,9.5,80.5,20.5,1017.25,
2013-04-26 03:00:00,377.1187535505872,8.1,9.0,82.0,20.5,1017.2,
2013-04-26 03:15:00,399.4847651197465,8.6,8.75,84.75,19.075,1017.125,
2013-04-26 03:30:00,454.22868577019847,9.1,8.5,87.5,17.65,1017.05,
2013-04-26 03:45:00,618.2312168483832,9.6,8.25,90.25,16.225,1016.975,
2013-04-26 04:00:00,403.4461998881744,10.1,8.0,93.0,14.8,1016.9,
2013-04-26 04:15:00,421.3450894604416,8.95,8.0,91.5,14.35,1016.9,
2013-04-26 04:30:00,358.766081632653,7.8,8.0,90.0,13.9,1016.9,
2013-04-26 04:45:00,371.4981115459882,6.65,8.0,88.5,13.45,1016.9,
2013-04-26 05:00:00,415.2572500232969,5.5,8.0,87.0,13.0,1016.9,
2013-04-26 05:15:00,390.71476274345343,5.825,7.75,88.5,12.55,1016.925,
2013-04-26 05:30:00,395.0955212934489,6.15,7.5,90.0,12.1,1016.95,
2013-04-26 05:45:00,451.75687074829926,6.475,7.25,91.5,11.65,1016.975,
2013-04-26 06:00:00,612.6916008759669,6.8,7.0,93.0,11.2,1017.0,
2013-04-26 06:15:00,2292.6312309600626,7.875,7.0,91.5,11.2,1016.95,
2013-04-26 06:30:00,908.789537414966,8.95,7.0,90.0,11.2,1016.9,
2013-04-26 06:45:00,1340.682850526512,10.025,7.0,88.5,11.2,1016.85,
2013-04-26 07:00:00,2564.723094459346,11.1,7.0,87.0,11.2,1016.8,
2013-04-26 07:15:00,1287.5324574477586,11.15,7.0,88.5,10.75,1016.775,
2013-04-26 07:30:00,2675.560627739742,11.2,7.0,90.0,10.3,1016.75,
2013-04-26 07:45:00,1415.671046757415,11.25,7.0,91.5,9.85,1016.725,
2013-04-26 08:00:00,1280.9933142298016,11.3,7.0,93.0,9.4,1016.7,
2013-04-26 08:15:00,945.0748426521292,12.6,7.25,90.0,9.4,1016.6,
2013-04-26 08:30:00,888.5123604510298,13.9,7.5,87.0,9.4,1016.5,
2013-04-26 08:45:00,716.1419373355568,15.2,7.75,84.0,9.4,1016.4,
2013-04-26 09:00:00,1289.7753228346776,16.5,8.0,81.0,9.4,1016.3,
2013-04-26 09:15:00,1038.23338334576,16.55,8.25,79.75,10.75,1016.275,
2013-04-26 09:30:00,1260.0997134107515,16.6,8.5,78.5,12.1,1016.25,
2013-04-26 09:45:00,595.7333707948933,16.65,8.75,77.25,13.45,1016.225,
2013-04-26 10:00:00,791.3114470830909,16.7,9.0,76.0,14.8,1016.2,
2013-04-26 10:15:00,571.813773087317,14.5,9.25,72.5,14.35,1016.05,
2013-04-26 10:30:00,569.9706901500326,12.3,9.5,69.0,13.9,1015.9,
2013-04-26 10:45:00,555.4664274531731,10.1,9.75,65.5,13.45,1015.75,
2013-04-26 11:00:00,591.9861723511322,7.9,10.0,62.0,13.0,1015.6,
2013-04-26 11:15:00,728.3262582520763,8.4,10.0,62.0,13.45,1015.525,
2013-04-26 11:30:00,1271.751061132561,8.9,10.0,62.0,13.9,1015.45,
2013-04-26 11:45:00,1612.7375928748738,9.4,10.0,62.0,14.35,1015.375,
2013-04-26 12:00:00,1145.7173662933765,9.9,10.0,62.0,14.8,1015.3,
2013-04-26 12:15:00,1021.575985369577,9.475,10.25,60.0,14.8,1015.125,
2013-04-26 12:30:00,708.6956930388593,9.05,10.5,58.0,14.8,1014.95,
2013-04-26 12:45:00,858.6337688006709,8.625,10.75,56.0,14.8,1014.775,
2013-04-26 13:00:00,869.0724052496564,8.2,11.0,54.0,14.8,1014.6,
2013-04-26 13:15:00,703.7908656695554,7.649999999999999,11.0,54.0,16.675,1014.525,
2013-04-26 13:30:00,1942.868153704725,7.1,11.0,54.0,18.55,1014.45,
2013-04-26 13:45:00,893.4421559345201,6.55,11.0,54.0,20.425,1014.375,
2013-04-26 14:00:00,637.4137557386154,6.0,11.0,54.0,22.3,1014.3,
2013-04-26 14:15:00,1033.591824829932,6.35,11.0,55.0,18.075000000000003,1014.175,
2013-04-26 14:30:00,761.063436538999,6.7,11.0,56.0,13.85,1014.05,
2013-04-26 14:45:00,2016.810746399892,7.050000000000001,11.0,57.0,9.625000000000002,1013.925,
2013-04-26 15:00:00,622.5529528468921,7.4,11.0,58.0,5.4,1013.8,
2013-04-26 15:15:00,616.7434684558756,6.95,11.0,54.25,8.200000000000001,1013.725,
2013-04-26 15:30:00,639.8475125803745,6.5,11.0,50.5,11.0,1013.65,
2013-04-26 15:45:00,582.171404109589,6.05,11.0,46.75,13.8,1013.575,
2013-04-26 16:00:00,537.8411718290035,5.6,11.0,43.0,16.6,1013.5,
2013-04-26 16:15:00,623.1644315068493,5.975,11.0,43.0,14.8,1013.4,
2013-04-26 16:30:00,712.6331632653062,6.35,11.0,43.0,13.0,1013.3,
2013-04-26 16:45:00,1068.8236862268195,6.725,11.0,43.0,11.2,1013.2,
2013-04-26 17:00:00,1078.4627239513811,7.1,11.0,43.0,9.4,1013.1,
2013-04-26 17:15:00,849.3833157955548,6.725,11.0,41.0,11.2,1013.1,
2013-04-26 17:30:00,1000.138880626223,6.35,11.0,39.0,13.0,1013.1,
2013-04-26 17:45:00,912.9469404528936,5.975,11.0,37.0,14.8,1013.1,
2013-04-26 18:00:00,957.872897260274,5.6,11.0,35.0,16.6,1013.1,
2013-04-26 18:15:00,952.315625896934,6.275,10.5,40.5,14.8,1013.075,
2013-04-26 18:30:00,1089.4910684931508,6.95,10.0,46.0,13.0,1013.05,
2013-04-26 18:45:00,4225.0013046405975,7.625,9.5,51.5,11.2,1013.025,
2013-04-26 19:00:00,3521.22021701053,8.3,9.0,57.0,9.4,1013.0,
2013-04-26 19:15:00,3278.711680200812,8.200000000000001,8.75,58.0,9.4,1013.125,
2013-04-26 19:30:00,2538.499016501461,8.100000000000001,8.5,59.0,9.4,1013.25,
2013-04-26 19:45:00,1636.1897602739728,8.0,8.25,60.0,9.4,1013.375,
2013-04-26 20:00:00,1911.3045850340136,7.9,8.0,61.0,9.4,1013.5,
2013-04-26 20:15:00,1398.606353555121,6.875,8.25,59.0,8.95,1013.525,
2013-04-26 20:30:00,1579.6642802299775,5.85,8.5,57.0,8.5,1013.55,
2013-04-26 20:45:00,1498.960406066536,4.825,8.75,55.0,8.05,1013.575,
2013-04-26 21:00:00,1331.4632582704317,3.8,9.0,53.0,7.6,1013.6,
2013-04-26 21:15:00,1494.3529418905384,5.225,8.75,53.0,7.05,1013.575,
2013-04-26 21:30:00,1402.2628376199796,6.65,8.5,53.0,6.5,1013.55,
2013-04-26 21:45:00,1264.992639921722,8.075,8.25,53.0,5.95,1013.525,
2013-04-26 22:00:00,1132.4735944459976,9.5,8.0,53.0,5.4,1013.5,
2013-04-26 22:15:00,1025.45352739726,10.0,8.0,53.0,6.4,1013.5,
2013-04-26 22:30:00,974.8365821917808,10.5,8.0,53.0,7.4,1013.5,
2013-04-26 22:45:00,914.4406780821918,11.0,8.0,53.0,8.4,1013.5,
2013-04-26 23:00:00,978.4534681887366,11.5,8.0,53.0,9.4,1013.5,
2013-04-26 23:15:00,832.3620544683627,11.3125,7.75,55.0,8.95,1013.425,
2013-04-26 23:30:00,782.6650342465753,11.125,7.5,57.0,8.5,1013.35,
2013-04-26 23:45:00,429.5861438356165,10.9375,7.25,59.0,8.05,1013.275,
2013-04-27 00:00:00,392.0594235392786,10.75,7.0,61.0,7.6,1013.2,
2013-04-27 00:15:00,404.91768493150687,10.5625,6.75,63.25,8.5,1013.175,
2013-04-27 00:30:00,342.992897260274,10.375,6.5,65.5,9.4,1013.15,
2013-04-27 00:45:00,411.7952873450751,10.1875,6.25,67.75,10.3,1013.125,
2013-04-27 01:00:00,376.50968035694206,10.0,6.0,70.0,11.2,1013.1,
2013-04-27 01:15:00,431.3483493150685,8.625,6.0,71.5,11.2,1013.025,
2013-04-27 01:30:00,370.8221164383562,7.25,6.0,73.0,11.2,1012.95,
2013-04-27 01:45:00,386.1508959090486,5.875,6.0,74.5,11.2,1012.875,
2013-04-27 02:00:00,358.2316346244686,4.5,6.0,76.0,11.2,1012.8,
2013-04-27 02:15:00,388.0402404818139,5.1,5.75,77.25,10.75,1012.825,
2013-04-27 02:30:00,389.7039383561644,5.7,5.5,78.5,10.3,1012.85,
2013-04-27 02:45:00,383.8162099797879,6.300000000000001,5.25,79.75,9.85,1012.875,
2013-04-27 03:00:00,443.4864365611714,6.9,5.0,81.0,9.4,1012.9,
2013-04-27 03:15:00,341.55146785015376,6.075,5.0,81.0,9.85,1012.9,
2013-04-27 03:30:00,483.9776394898441,5.25,5.0,81.0,10.3,1012.9,
2013-04-27 03:45:00,538.2095684931506,4.425000000000001,5.0,81.0,10.75,1012.9,
2013-04-27 04:00:00,517.0361903164855,3.6,5.0,81.0,11.2,1012.9,
2013-04-27 04:15:00,632.636013791818,4.475,5.0,81.0,10.75,1012.975,
2013-04-27 04:30:00,520.6714307510628,5.35,5.0,81.0,10.3,1013.05,
2013-04-27 04:45:00,556.0795616438356,6.225,5.0,81.0,9.85,1013.125,
2013-04-27 05:00:00,543.2638664320901,7.1,5.0,81.0,9.4,1013.2,
2013-04-27 05:15:00,562.8951849315068,8.5,5.0,81.0,9.4,1013.275,
2013-04-27 05:30:00,542.664072555503,9.9,5.0,81.0,9.4,1013.35,
2013-04-27 05:45:00,595.4421232876713,11.3,5.0,81.0,9.4,1013.425,
2013-04-27 06:00:00,1109.8928684494483,12.7,5.0,81.0,9.4,1013.5,
2013-04-27 06:15:00,426.5581058101087,13.525,5.0,82.5,9.85,1013.65,
2013-04-27 06:30:00,1543.335891958534,14.35,5.0,84.0,10.3,1013.8,
2013-04-27 06:45:00,2199.2020205479457,15.175,5.0,85.5,10.75,1013.95,
2013-04-27 07:00:00,2894.061795499022,16.0,5.0,87.0,11.2,1014.1,
2013-04-27 07:15:00,1888.061804086136,15.975,5.25,84.25,12.1,1014.175,
2013-04-27 07:30:00,2438.1298262346777,15.95,5.5,81.5,13.0,1014.25,
2013-04-27 07:45:00,2516.9655675227777,15.925,5.75,78.75,13.9,1014.325,
2013-04-27 08:00:00,5726.218639369474,15.9,6.0,76.0,14.8,1014.4,
2013-04-27 08:15:00,2578.9446194315,15.425,6.0,76.0,14.8,1014.5,
2013-04-27 08:30:00,1646.9889705371804,14.95,6.0,76.0,14.8,1014.6,
2013-04-27 08:45:00,2405.548755983453,14.475,6.0,76.0,14.8,1014.7,
2013-04-27 09:00:00,1691.9679240560724,14.0,6.0,76.0,14.8,1014.8,
2013-04-27 09:15:00,1662.2811568499535,13.025,6.25,73.5,14.35,1014.875,
2013-04-27 09:30:00,2833.0422168152745,12.05,6.5,71.0,13.9,1014.95,
2013-04-27 09:45:00,2520.497766650921,11.075,6.75,68.5,13.45,1015.025,
2013-04-27 10:00:00,1459.721494671286,10.1,7.0,66.0,13.0,1015.1,
2013-04-27 10:15:00,3868.293092202453,9.6,7.0,66.0,13.9,1015.175,
2013-04-27 10:30:00,3006.6482175209685,9.1,7.0,66.0,14.8,1015.25,
2013-04-27 10:45:00,1498.0837945882115,8.6,7.0,66.0,15.7,1015.325,
2013-04-27 11:00:00,2194.4985351721584,8.1,7.0,66.0,16.6,1015.4,
2013-04-27 11:15:00,1109.7009963902258,8.525,7.25,64.75,16.150000000000002,1015.5,
2013-04-27 11:30:00,1608.3041247859292,8.95,7.5,63.5,15.7,1015.6,
2013-04-27 11:45:00,3537.9676977756544,9.375,7.75,62.25,15.25,1015.7,
2013-04-27 12:00:00,2495.3293434106745,9.8,8.0,61.0,14.8,1015.8,
2013-04-27 12:15:00,1362.549526182264,8.4,8.25,60.0,14.8,1015.75,
2013-04-27 12:30:00,1425.2067908260728,7.0,8.5,59.0,14.8,1015.7,
2013-04-27 12:45:00,2884.846219688421,5.6000000000000005,8.75,58.0,14.8,1015.65,
2013-04-27 13:00:00,1398.1100258111542,4.2,9.0,57.0,14.8,1015.6,
2013-04-27 13:15:00,1527.0918804609332,4.375,9.0,57.0,15.25,1015.625,
2013-04-27 13:30:00,1424.5966478130572,4.550000000000001,9.0,57.0,15.7,1015.65,
2013-04-27 13:45:00,1336.4653857977278,4.7250000000000005,9.0,57.0,16.150000000000002,1015.675,
2013-04-27 14:00:00,2230.7847195956315,4.9,9.0,57.0,16.6,1015.7,
2013-04-27 14:15:00,649.7721568848228,5.75,8.75,61.75,19.375,1015.65,
2013-04-27 14:30:00,1923.710389070016,6.6000000000000005,8.5,66.5,22.15,1015.6,
2013-04-27 14:45:00,1749.2033470643055,7.450000000000001,8.25,71.25,24.925,1015.55,
2013-04-27 15:00:00,1236.87479236745,8.3,8.0,76.0,27.7,1015.5,
2013-04-27 15:15:00,1457.1243327327688,7.875,8.0,74.75,25.9,1015.55,
2013-04-27 15:30:00,2209.410880782375,7.45,8.0,73.5,24.1,1015.6,
2013-04-27 15:45:00,1654.3899186816216,7.025,8.0,72.25,22.3,1015.65,
2013-04-27 16:00:00,2611.9396792010766,6.6,8.0,71.0,20.5,1015.7,
2013-04-27 16:15:00,1323.7294792914502,6.35,8.25,69.75,20.5,1015.875,
2013-04-27 16:30:00,1045.103801919164,6.1,8.5,68.5,20.5,1016.05,
2013-04-27 16:45:00,2831.190868445914,5.85,8.75,67.25,20.5,1016.225,
2013-04-27 17:00:00,1733.3202323753349,5.6,9.0,66.0,20.5,1016.4,
2013-04-27 17:15:00,1080.4623036372225,6.5,9.0,66.0,18.175,1016.625,
2013-04-27 17:30:00,1289.2031883328675,7.399999999999999,9.0,66.0,15.85,1016.85,
2013-04-27 17:45:00,1225.6507569796308,8.299999999999999,9.0,66.0,13.525,1017.075,
2013-04-27 18:00:00,1115.982933726972,9.2,9.0,66.0,11.2,1017.3,
2013-04-27 18:15:00,936.381337519026,9.0,8.5,68.5,11.65,1017.425,
2013-04-27 18:30:00,983.1054348134152,8.8,8.0,71.0,12.1,1017.55,
2013-04-27 18:45:00,2149.977015580641,8.6,7.5,73.5,12.55,1017.675,
2013-04-27 19:00:00,1857.7200249743728,8.4,7.0,76.0,13.0,1017.8,
2013-04-27 19:15:00,3112.2120752511414,7.975,7.0,76.0,11.1,1018.025,
2013-04-27 19:30:00,2262.001571614948,7.550000000000001,7.0,76.0,9.2,1018.25,
2013-04-27 19:45:00,3238.0438784914354,7.125,7.0,76.0,7.300000000000001,1018.475,
2013-04-27 20:00:00,1187.803019177118,6.7,7.0,76.0,5.4,1018.7,
2013-04-27 20:15:00,2537.205929905444,7.125,7.0,77.25,5.4,1018.85,
2013-04-27 20:30:00,2158.4775363898984,7.550000000000001,7.0,78.5,5.4,1019.0,
2013-04-27 20:45:00,1346.6572116819143,7.975,7.0,79.75,5.4,1019.15,
2013-04-27 21:00:00,1343.7235803746155,8.4,7.0,81.0,5.4,1019.3,
2013-04-27 21:15:00,1218.507584392302,8.375,6.75,79.75,5.95,1019.425,
2013-04-27 21:30:00,834.5308173830892,8.350000000000001,6.5,78.5,6.5,1019.55,
2013-04-27 21:45:00,904.2310554558336,8.325000000000001,6.25,77.25,7.05,1019.675,
2013-04-27 22:00:00,664.2594369339232,8.3,6.0,76.0,7.6,1019.8,
2013-04-27 22:15:00,739.6826152847534,8.700000000000001,6.0,76.0,7.6,1019.875,
2013-04-27 22:30:00,778.9863279168635,9.1,6.0,76.0,7.6,1019.95,
2013-04-27 22:45:00,450.9952679263108,9.5,6.0,76.0,7.6,1020.025,
2013-04-27 23:00:00,466.6305097818438,9.9,6.0,76.0,7.6,1020.1,
2013-04-27 23:15:00,371.7529774681152,9.5875,5.75,75.75,6.6,1020.025,
2013-04-27 23:30:00,409.04511643835616,9.275,5.5,75.5,5.6,1019.95,
2013-04-27 23:45:00,398.4388395026977,8.9625,5.25,75.25,4.6,1019.875,
2013-04-28 00:00:00,415.03625257439774,8.65,5.0,75.0,3.6,1019.8,
2013-04-28 00:15:00,366.52882815304673,8.3375,5.0,75.0,3.6,1019.825,
2013-04-28 00:30:00,391.2567148956134,8.025,5.0,75.0,3.6,1019.85,
2013-04-28 00:45:00,393.7547537553141,7.7125,5.0,75.0,3.6,1019.875,
2013-04-28 01:00:00,336.3481184695323,7.4,5.0,75.0,3.6,1019.9,
2013-04-28 01:15:00,469.89090765394496,8.925,4.75,76.5,3.6,1019.85,
2013-04-28 01:30:00,355.8441939359943,10.45,4.5,78.0,3.6,1019.8,
2013-04-28 01:45:00,390.38871224361264,11.975,4.25,79.5,3.6,1019.75,
2013-04-28 02:00:00,378.1589426894715,13.5,4.0,81.0,3.6,1019.7,
2013-04-28 02:15:00,400.1487781843772,13.525,3.75,82.5,4.05,1019.625,
2013-04-28 02:30:00,399.0574480869154,13.55,3.5,84.0,4.5,1019.55,
2013-04-28 02:45:00,482.5479933396316,13.575,3.25,85.5,4.95,1019.475,
2013-04-28 03:00:00,430.5223354445226,13.6,3.0,87.0,5.4,1019.4,
2013-04-28 03:15:00,411.7305957014644,14.025,3.0,87.0,5.4,1019.325,
2013-04-28 03:30:00,509.9843507794048,14.45,3.0,87.0,5.4,1019.25,
2013-04-28 03:45:00,537.0215269458878,14.875,3.0,87.0,5.4,1019.175,
2013-04-28 04:00:00,634.8165427988469,15.3,3.0,87.0,5.4,1019.1,
2013-04-28 04:15:00,593.1900164566724,14.675,3.0,87.0,4.050000000000001,1019.05,
2013-04-28 04:30:00,652.4843891355694,14.05,3.0,87.0,2.7,1019.0,
2013-04-28 04:45:00,489.19830304167647,13.425,3.0,87.0,1.3499999999999996,1018.95,
2013-04-28 05:00:00,418.47644312247417,12.8,3.0,87.0,0.0,1018.9,
2013-04-28 05:15:00,380.0276492678319,12.8,3.25,87.0,0.0,1018.95,
2013-04-28 05:30:00,1869.029350118132,12.8,3.5,87.0,0.0,1019.0,
2013-04-28 05:45:00,2074.3578918204794,12.8,3.75,87.0,0.0,1019.05,
2013-04-28 06:00:00,803.5035147079523,12.8,4.0,87.0,0.0,1019.1,
2013-04-28 06:15:00,742.5026006463069,14.275,4.0,87.0,0.9,1019.1,
2013-04-28 06:30:00,591.5107167690128,15.75,4.0,87.0,1.8,1019.1,
2013-04-28 06:45:00,2941.9177226342217,17.225,4.0,87.0,2.7,1019.1,
2013-04-28 07:00:00,2220.115227006343,18.7,4.0,87.0,3.6,1019.1,
2013-04-28 07:15:00,1046.6198004583523,17.975,4.5,82.75,4.6,1019.075,
2013-04-28 07:30:00,1487.650795730552,17.25,5.0,78.5,5.6,1019.05,
2013-04-28 07:45:00,2648.5641491596048,16.525,5.5,74.25,6.6,1019.025,
2013-04-28 08:00:00,2984.8819409812486,15.8,6.0,70.0,7.6,1019.0,
2013-04-28 08:15:00,1060.0672620963214,14.875,6.5,67.75,7.6,1018.95,
2013-04-28 08:30:00,842.9600117020696,13.95,7.0,65.5,7.6,1018.9,
2013-04-28 08:45:00,741.4887452054795,13.025,7.5,63.25,7.6,1018.85,
2013-04-28 09:00:00,590.8550570490265,12.1,8.0,61.0,7.6,1018.8,
2013-04-28 09:15:00,1535.635244851365,11.35,8.5,58.25,8.05,1018.65,
2013-04-28 09:30:00,648.1311010392064,10.6,9.0,55.5,8.5,1018.5,
2013-04-28 09:45:00,999.6502889758642,9.85,9.5,52.75,8.95,1018.35,
2013-04-28 10:00:00,626.6926445441663,9.1,10.0,50.0,9.4,1018.2,
2013-04-28 10:15:00,617.8175965254817,9.15,10.25,47.5,10.3,1018.0,
2013-04-28 10:30:00,643.3021363982532,9.2,10.5,45.0,11.2,1017.8,
2013-04-28 10:45:00,662.9092857817666,9.25,10.75,42.5,12.1,1017.6,
2013-04-28 11:00:00,566.7743179971658,9.3,11.0,40.0,13.0,1017.4,
2013-04-28 11:15:00,628.5887432793807,9.575,11.0,40.0,13.9,1017.2,
2013-04-28 11:30:00,620.8047219358032,9.85,11.0,40.0,14.8,1017.0,
2013-04-28 11:45:00,1956.872496924797,10.125,11.0,40.0,15.7,1016.8,
2013-04-28 12:00:00,751.8797678132825,10.4,11.0,40.0,16.6,1016.6,
2013-04-28 12:15:00,427.0673609860571,9.975,11.0,41.75,17.575000000000003,1016.45,
2013-04-28 12:30:00,478.802428196106,9.55,11.0,43.5,18.55,1016.3,
2013-04-28 12:45:00,453.2811268304204,9.125,11.0,45.25,19.525,1016.15,
2013-04-28 13:00:00,506.0679180010218,8.7,11.0,47.0,20.5,1016.0,
2013-04-28 13:15:00,663.2106589985829,9.35,11.0,46.0,21.85,1015.925,
2013-04-28 13:30:00,1466.6660668175564,10.0,11.0,45.0,23.2,1015.85,
2013-04-28 13:45:00,776.1506937647614,10.65,11.0,44.0,24.55,1015.775,
2013-04-28 14:00:00,700.644650731097,11.3,11.0,43.0,25.9,1015.7,
2013-04-28 14:15:00,1427.6843438892795,10.125,11.0,43.0,25.45,1015.475,
2013-04-28 14:30:00,2040.251978854769,8.95,11.0,43.0,25.0,1015.25,
2013-04-28 14:45:00,691.8002112992503,7.775,11.0,43.0,24.55,1015.025,
2013-04-28 15:00:00,777.8530484111452,6.6,11.0,43.0,24.1,1014.8,
2013-04-28 15:15:00,728.0407937175248,6.05,11.0,43.0,24.1,1014.65,
2013-04-28 15:30:00,765.4178723560999,5.5,11.0,43.0,24.1,1014.5,
2013-04-28 15:45:00,687.3198212564951,4.95,11.0,43.0,24.1,1014.35,
2013-04-28 16:00:00,1389.728033007145,4.4,11.0,43.0,24.1,1014.2,
2013-04-28 16:15:00,699.4226159981233,5.7,11.0,42.25,23.65,1014.175,
2013-04-28 16:30:00,2819.343441482303,7.0,11.0,41.5,23.200000000000003,1014.15,
2013-04-28 16:45:00,2251.228289280822,8.3,11.0,40.75,22.75,1014.125,
2013-04-28 17:00:00,2738.2635752717647,9.6,11.0,40.0,22.3,1014.1,
2013-04-28 17:15:00,2911.250624529292,9.6,11.0,41.75,22.3,1013.975,
2013-04-28 17:30:00,2221.901782735163,9.6,11.0,43.5,22.3,1013.85,
2013-04-28 17:45:00,1083.0305014726912,9.6,11.0,45.25,22.3,1013.725,
2013-04-28 18:00:00,1342.3810125177135,9.6,11.0,47.0,22.3,1013.6,
2013-04-28 18:15:00,958.6695926783184,9.275,10.75,46.0,23.2,1013.525,
2013-04-28 18:30:00,2893.785775358227,8.95,10.5,45.0,24.1,1013.45,
2013-04-28 18:45:00,2436.91955731809,8.625,10.25,44.0,25.0,1013.375,
2013-04-28 19:00:00,1969.2020653990585,8.3,10.0,43.0,25.9,1013.3,
2013-04-28 19:15:00,2125.107670307294,8.025,9.75,43.75,25.45,1013.375,
2013-04-28 19:30:00,2497.450487090913,7.75,9.5,44.5,25.0,1013.45,
2013-04-28 19:45:00,1426.1023795465285,7.475,9.25,45.25,24.55,1013.525,
2013-04-28 20:00:00,1207.8296496982102,7.2,9.0,46.0,24.1,1013.6,
2013-04-28 20:15:00,1157.702411006141,7.125,9.0,47.0,24.1,1013.575,
2013-04-28 20:30:00,1129.6443919774806,7.050000000000001,9.0,48.0,24.1,1013.55,
2013-04-28 20:45:00,1155.441339631554,6.9750000000000005,9.0,49.0,24.1,1013.525,
2013-04-28 21:00:00,1264.932613309099,6.9,9.0,50.0,24.1,1013.5,
2013-04-28 21:15:00,1072.2294758363032,6.7250000000000005,9.0,53.0,24.55,1013.375,
2013-04-28 21:30:00,1160.355927375088,6.550000000000001,9.0,56.0,25.0,1013.25,
2013-04-28 21:45:00,1010.4709043969729,6.375,9.0,59.0,25.45,1013.125,
2013-04-28 22:00:00,773.0339962683043,6.2,9.0,62.0,25.9,1013.0,
2013-04-28 22:15:00,640.9296652122918,6.275,9.0,63.0,25.45,1012.925,
2013-04-28 22:30:00,503.9039080774681,6.35,9.0,64.0,25.0,1012.85,
2013-04-28 22:45:00,444.8619905054322,6.425,9.0,65.0,24.55,1012.775,
2013-04-28 23:00:00,446.75312560226735,6.5,9.0,66.0,24.1,1012.7,
2013-04-28 23:15:00,439.9456421768708,6.2375,9.0,67.25,24.1,1012.7,
2013-04-28 23:30:00,366.91214908847456,5.975,9.0,68.5,24.1,1012.7,
2013-04-28 23:45:00,451.6754624940953,5.7125,9.0,69.75,24.1,1012.7,
2013-04-29 00:00:00,387.9054239268121,5.45,9.0,71.0,24.1,1012.7,
2013-04-29 00:15:00,444.6259193250408,5.1875,8.75,73.5,23.65,1012.65,
2013-04-29 00:30:00,407.2005082664147,4.925000000000001,8.5,76.0,23.200000000000003,1012.6,
2013-04-29 00:45:00,364.28506732348114,4.6625000000000005,8.25,78.5,22.75,1012.55,
2013-04-29 01:00:00,445.110682274445,4.4,8.0,81.0,22.3,1012.5,
2013-04-29 01:15:00,352.98544870277453,4.75,8.0,81.0,22.3,1012.45,
2013-04-29 01:30:00,430.59833056532943,5.1,8.0,81.0,22.3,1012.4,
2013-04-29 01:45:00,407.51338082191774,5.45,8.0,81.0,22.3,1012.35,
2013-04-29 02:00:00,383.477674067076,5.8,8.0,81.0,22.3,1012.3,
2013-04-29 02:15:00,373.7272751840462,6.1,8.0,82.5,21.85,1012.375,
2013-04-29 02:30:00,397.23093633784174,6.4,8.0,84.0,21.4,1012.45,
2013-04-29 02:45:00,404.538534152102,6.7,8.0,85.5,20.95,1012.525,
2013-04-29 03:00:00,401.4544897020878,7.0,8.0,87.0,20.5,1012.6,
2013-04-29 03:15:00,451.7146111478508,7.4,8.0,87.0,19.975,1012.575,
2013-04-29 03:30:00,419.3600826641474,7.8,8.0,87.0,19.45,1012.55,
2013-04-29 03:45:00,549.8904567829588,8.2,8.0,87.0,18.925,1012.525,
2013-04-29 04:00:00,564.4150515033789,8.6,8.0,87.0,18.4,1012.5,
2013-04-29 04:15:00,512.4994104865375,8.55,8.0,85.5,17.95,1012.65,
2013-04-29 04:30:00,686.826123921992,8.5,8.0,84.0,17.5,1012.8,
2013-04-29 04:45:00,549.4973694987034,8.45,8.0,82.5,17.05,1012.95,
2013-04-29 05:00:00,2221.6655808246933,8.4,8.0,81.0,16.6,1013.1,
2013-04-29 05:15:00,1750.3499589041096,7.825,8.25,78.5,18.925,1013.375,
2013-04-29 05:30:00,759.9599309973414,7.25,8.5,76.0,21.25,1013.65,
2013-04-29 05:45:00,828.372203929607,6.675,8.75,73.5,23.575,1013.925,
2013-04-29 06:00:00,726.4861931979217,6.1,9.0,71.0,25.9,1014.2,
2013-04-29 06:15:00,1236.3028908766807,6.8,8.75,69.75,25.9,1014.4,
2013-04-29 06:30:00,1964.743037425721,7.5,8.5,68.5,25.9,1014.6,
2013-04-29 06:45:00,1059.3554104649795,8.2,8.25,67.25,25.9,1014.8,
2013-04-29 07:00:00,562.3809422768068,8.9,8.0,66.0,25.9,1015.0,
2013-04-29 07:15:00,492.2060680207842,8.475,8.25,63.75,25.0,1015.1,
2013-04-29 07:30:00,728.8588085581894,8.05,8.5,61.5,24.1,1015.2,
2013-04-29 07:45:00,1633.091196304762,7.625,8.75,59.25,23.2,1015.3,
2013-04-29 08:00:00,570.7204529995275,7.2,9.0,57.0,22.3,1015.4,
2013-04-29 08:15:00,547.7069183797162,7.275,9.25,55.25,21.85,1015.575,
2013-04-29 08:30:00,528.0938198676731,7.35,9.5,53.5,21.4,1015.75,
2013-04-29 08:45:00,1043.094669957487,7.425,9.75,51.75,20.95,1015.925,
2013-04-29 09:00:00,541.4809853325364,7.5,10.0,50.0,20.5,1016.1,
